년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,외경,폭,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2023-01-28,2,9,S50687,B260717900,E23W1W0280,80,T,6830,SSJ,SSJ025,STS304J3S9,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,17,17,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2023010046,006,E23W01W0163,N,2023-01-28,3,9W91,산세,1,686,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-01-28,,2022-06-06,2022-06-06,2022-06-07,,\4,\1,\2,\2,A,A,8301,2023-01-18,8100,2023-01-23,17,0,,,0,0,,,0,0,,,0,0,8100,2023-01-23,A,2023-02-02,,,C
2023-01-28,2,9,S52383,B2B0684200,E23W1W0272,80,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,SUS304,W,WR,DM,PF,SL,19,19,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2023010045,001,E23W01W0094,N,2023-01-28,3,9W91,산세,1,"1,487",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-01-28,A,2022-11-28,2022-11-28,2022-12-01,,\4,\1,\4,\11,,,,,8100,2023-01-24,19,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,A,2023-02-02,,,C
2023-01-30,2,9,S50996,B270456858,D23W1W0701,100,T,6830,SMA,SMA083,STS410S5,STS410S5,S410,STS410,W,WR,DM,PK,FA,14,14,,S1065,SEAH METAL CO. LTD,D2023010095,028,D23W01W1278,N,2023-01-30,3,9W91,산세,1,"1,407",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-01-30,C,2022-07-02,2022-07-03,2022-07-05,,\2,\1,\4,\1,A,A,8301,2022-07-24,8100,2023-01-20,14,0,,,0,0,,,0,0,,,0,0,8100,2023-01-20,C,2023-02-02,,,W
2023-01-28,2,9,S48922,B210575200,E23W1W0158,110,T,6780,SMA,SMA085,STS410S8,STS410S8,S410,SUS410C,W,WR,DH,PK,FA,5.5,5.5,,S1838,"MIN HWEI ENTERPRISE CO., LTD.",E2023010098,002,E23W01W0296,N,2023-01-28,3,9W91,산세,1,"1,416",8100,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2023-01-28,A,2022-01-22,2022-01-23,2022-01-23,,\2,\1,\6,\6,A,A,8301,2022-09-08,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,A,2023-02-02,,,W
2023-01-28,2,9,S52070,B2B0486827,D23W1W0238,130,T,7730,SMA,SMA083,STS410S5,STS410S5,S410,STS410,W,WR,DM,PK,FA,8.5,8.5,,S1065,SEAH METAL CO. LTD,D2023010095,023,D23W01W1129,N,2023-01-28,3,9W91,산세,1,977,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-28,,2022-10-31,2022-10-31,2022-11-01,,\2,\1,,,A,A,8301,2022-12-22,8100,2023-01-13,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-13,C,2023-02-02,,,W
2023-01-28,2,9,S52425,B2C0716103,D23W1W1212,90,T,7730,SMA,SMA083,STS410S5,STS410S5,S410,STS410,W,WR,DM,PK,FA,17,17,,S1065,SEAH METAL CO. LTD,D2023010100,001,D23W01W0975,N,2023-01-28,3,9W91,산세,1,705,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-28,,2022-12-01,2022-12-01,2022-12-02,F,\3,\1,\1,\1,D,D,8301,2023-01-19,8100,2023-01-23,17,0,,,0,0,,,0,0,,,0,0,8100,2023-01-23,A,2023-02-02,,,C
2023-01-28,2,9,S52425,B2C0716103,D23W1W1212,90,T,7730,SMA,SMA083,STS410S5,STS410S5,S410,STS410,W,WR,DM,PK,FA,17,17,,S1065,SEAH METAL CO. LTD,D2023010100,001,D23W01W0975,N,2023-01-28,3,9W91,산세,1,705,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-28,,2022-12-01,2022-12-01,2022-12-02,F,\3,\1,\1,\1,D,D,8301,2023-01-19,8100,2023-01-23,17,0,,,0,0,,,0,0,,,0,0,8100,2023-01-23,A,2023-02-02,,,C
2023-01-28,2,9,S52461,B2C0715801,D23W1W1193,70,T,7730,SSA,SSA148,STS304LJS2,STS304LJS2,S304LJ,SUS304L,W,WR,DZ,PK,SL,20,20,,S1336,"SHIN JIN FASTENER CO.,LTD",D2023010134,022,D23W01W1201,N,2023-01-28,3,9W91,산세,1,170,8100,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-28,B,2022-12-04,2022-12-04,2022-12-04,,\1,\1,\2,\7,,,,,8100,2023-01-24,20,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,B,2023-02-02,,,C
2023-01-28,2,9,S52727,B310330003,D23W1W1160,90,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PF,SL,26,26,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,001,D23W01W1168,N,2023-01-28,3,9W91,산세,1,200,8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-01-28,B,2023-01-02,2023-01-03,2023-01-03,,\4,\2,\4,\3,,,,,8100,2023-01-27,26,0,,,0,0,,,0,0,,,0,0,8100,2023-01-27,B,2023-02-02,,,C
2023-01-30,2,9,S52751,B310146403,D23W1W0725,90,T,7730,SMA,SMA096,STS410SH,STS410SH,S410,SUS410,W,WR,DH,PK,FA,13,13,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023010127,002,D23W01W1031,N,2023-01-30,3,9W91,산세,1,"1,465",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-01-30,C,2023-01-04,2023-01-04,2023-01-06,,\1,\1,,,A,A,8301,2023-01-09,8100,2023-01-19,13,0,,,0,0,,,0,0,,,0,0,8100,2023-01-19,C,2023-02-02,,,W
2023-01-30,2,9,S51746,B2A0679400,D23W1W1010,80,T,7730,SSM,SSM202,316LDSZ,316LDSZ,,PSS316/316L,W,WR,DM,PK,SL,24,24,,20229,"DONG IL STEEL CO.,LTD.",D2023010121,008,D23W01W0980,N,2023-01-30,3,9W91,산세,1,"1,369",V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-01-30,,2022-10-01,2022-10-01,2022-10-03,,\5,\5,\2,\12,A,A,8301,2023-01-21,8100,2023-01-26,24,0,,,0,0,,,0,0,,,0,0,8100,2023-01-26,B,2023-02-02,,,C
2023-01-12,2,8,S48316,B1B0273957,E23W1W0018,75,T,6830,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-12,3,8W91,소형압연,1,"1,504",2Z00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-12,,2021-11-18,2021-11-18,2021-11-20,,\2,\1,,,A,A,8301,2022-12-21,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-16,2,9,S52732,B310153303,D23W1W0554,60,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,11,11,,S0808,TPLEX.CO.Ltd.,D2023010212,006,D23W01W2030,N,2023-01-16,3,9W91,산세,1,761,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-01-16,,2023-01-03,2023-01-03,2023-01-05,,\3,\3,\1,\4,,,,,8100,2023-01-15,11,0,,,0,0,,,0,0,,,0,0,8100,2023-01-15,B,2023-02-02,,,W
2023-01-16,2,9,S52732,B310153303,D23W1W0554,60,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,11,11,,S0808,TPLEX.CO.Ltd.,D2023010212,006,D23W01W2030,N,2023-01-16,3,9W91,산세,1,760,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-01-16,,2023-01-03,2023-01-03,2023-01-05,,\3,\3,\1,\4,,,,,8100,2023-01-15,11,0,,,0,0,,,0,0,,,0,0,8100,2023-01-15,B,2023-02-02,,,W
2023-01-16,2,9,S52732,B310153600,D23W1W0555,60,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304FS,W,WR,DM,PK,SL,10,10,,S1065,SEAH METAL CO. LTD,D2023010095,069,D23W01W1005,N,2023-01-16,3,9W91,산세,1,"1,525",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-01-16,A,2023-01-03,2023-01-03,2023-01-05,,\3,\3,\6,\10,,,,,8100,2023-01-16,10,0,,,0,0,,,0,0,,,0,0,8100,2023-01-16,A,2023-02-02,,,W
2023-01-19,2,9,S52803,B310157509,D23W1W0582,110,T,7730,SSK,SSK012,STS304CUS4,STS304CUS4,S302CU,CSS304CUD,W,WR,DH,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023010106,007,D23W01W1310,N,2023-01-19,3,9W91,산세,1,150,9700,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2023-01-19,B,2023-01-08,2023-01-08,2023-01-09,,\2,\2,\2,\4,A,A,8301,2023-01-09,8100,2023-01-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-10,D,2023-02-02,,,W
2023-01-21,2,9,S52732,B310153503,E23W1W0201,62,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304CD,W,WR,DM,PK,SL,11,11,,S1099,LIEAN CHENG METAL,E2023010078,004,E23W01W0257,N,2023-01-21,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-01-21,B,2023-01-03,2023-01-03,2023-01-05,,\3,\3,\1,\1,,,,,8100,2023-01-15,11,0,,,0,0,,,0,0,,,0,0,8100,2023-01-15,B,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093859,E23W1W0028,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-21,3,9W91,산세,1,999,8100,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-01-21,D,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\2,\8,C,C,8301,2022-12-04,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093862,D23W1W0380,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,040,D23W01W0991,N,2023-01-21,3,9W91,산세,1,250,8100,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-21,C,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\3,\5,C,C,8301,2022-12-04,8100,2023-01-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-01-11,C,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093854,E22WCW0262,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2022120042,006,E22W12W0156,N,2023-01-21,3,9W91,산세,1,"1,035",8100,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-01-21,D,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\6,\3,C,C,8301,2022-12-04,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-21,2,9,S52805,B310179400,D23W1W0665,80,T,7730,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,SUS304HC,W,WR,DH,PK,SL,13.5,13.5,,S1065,SEAH METAL CO. LTD,D2023010095,011,D23W01W1184,N,2023-01-21,3,9W91,산세,1,"1,416",8100,소형압연,2,S31,스크래치,제품불량,표면,4,RG,수동연마추가,2023-01-21,C,2023-01-08,2023-01-08,2023-01-09,F,\1,\1,\5,\4,A,A,B301,2023-01-11,8100,2023-01-19,13.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-19,C,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093855,E22WCW0262,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2022120042,006,E22W12W0156,N,2023-01-21,3,9W91,산세,1,250,8100,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2023-01-21,D,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\4,\2,C,C,8301,2022-12-04,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093846,E23W1W0028,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-21,3,9W91,산세,1,949,8100,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-01-21,D,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\4,\6,C,C,8301,2022-12-04,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093863,D23W1W0380,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,040,D23W01W0991,N,2023-01-21,3,9W91,산세,1,350,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-21,,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\5,\1,C,C,8301,2022-12-04,8100,2023-01-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-01-11,C,2023-02-02,,,W
2023-01-09,2,9,S52770,B310108608,E23W1W0164,70,T,7730,SSA,SSA152,STS304M4S3,STS304M4S3,S304M4,SUS304M4,W,WR,DH,PK,SL,5.5,5.5,,S0895,SHANDONG TENGDA,E2023010069,001,E23W01W0159,N,2023-01-09,3,9W91,산세,1,200,8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-01-09,B,2023-01-06,2023-01-06,2023-01-06,,\1,\1,\5,\6,C,C,8301,2023-01-07,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,B,2023-02-02,,,W
2023-01-12,2,8,S48316,B1B0273962,E23W1W0018,75,T,6830,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-12,3,8W91,소형압연,1,"1,504",2Z00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-12,,2021-11-18,2021-11-18,2021-11-20,,\2,\1,\5,\1,A,A,8301,2022-12-21,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-12,2,8,S48316,B1B0273963,E23W1W0018,75,T,6830,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-12,3,8W91,소형압연,1,"1,504",2Z00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-12,,2021-11-18,2021-11-18,2021-11-20,,\2,\1,\2,\1,A,A,8301,2022-12-21,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-16,2,9,S52113,B2B0679801,E23W1W0180,70,T,7730,SSJ,SSJ024,STS304THES3,STS304THES3,S304THE,SUS304HCD,W,WR,DH,PK,SL,9.5,9.5,,S1054,"TAIYO FASTENER(THAILAND) CO.,LTD",E2023010050,002,E23W01W0247,N,2023-01-16,3,9W91,산세,1,"1,505",8100,소형압연,2,S31,스크래치,제품불량,표면,4,RG,수동연마추가,2023-01-16,B,2022-11-03,2022-11-03,2022-11-04,,\4,\3,\5,\1,C,C,8301,2023-01-12,8100,2023-01-14,9.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-14,B,2023-02-02,,,W
2023-07-01,2,9,N29883,B360118304,D23W5W1657,130,B,P260,SML,SML028,STS430LNBS1,STS430LNBS1,S430LNB,430LNB,W,WR,DM,PK,,13,13,,S1095,"KOWEL CO., LTD",D2023050142,005,D23W05W1451,N,2023-07-01,3,9W91,산세,1,664,GT00,3제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-07-01,,2023-06-12,2023-06-13,2023-06-13,,\1,\1,,,A,A,8301,2023-06-16,7105,2023-06-15,170,170,8100,2023-06-17,13,0,,,0,0,,,0,0,8100,2023-06-17,C,2023-08-07,,,W
2023-07-01,2,9,N29883,B360118304,D23W5W1657,130,B,P260,SML,SML028,STS430LNBS1,STS430LNBS1,S430LNB,430LNB,W,WR,DM,PK,,13,13,,S1095,"KOWEL CO., LTD",D2023050142,005,D23W05W1451,N,2023-07-01,3,9W91,산세,1,663,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-07-01,,2023-06-12,2023-06-13,2023-06-13,,\1,\1,,,A,A,8301,2023-06-16,7105,2023-06-15,170,170,8100,2023-06-17,13,0,,,0,0,,,0,0,8100,2023-06-17,C,2023-08-07,,,W
2023-07-01,2,9,N29883,B360118206,D23W5W1656,130,B,P260,SML,SML028,STS430LNBS1,STS430LNBS1,S430LNB,430LNB,W,WR,DM,PK,,13,13,,S1095,"KOWEL CO., LTD",D2023050142,005,D23W05W1451,N,2023-07-01,3,9W91,산세,1,680,GT00,3제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-07-01,,2023-06-12,2023-06-13,2023-06-13,,\1,\1,,,A,A,8301,2023-06-16,7105,2023-06-15,170,170,8100,2023-06-17,13,0,,,0,0,,,0,0,8100,2023-06-17,C,2023-08-07,,,W
